Duration,log_votes,movie_age,Year,genre_drama,genre_action,genre_romance,genre_comedy,genre_crime,genre_thriller,genre_family,genre_musical,genre_mystery,genre_adventure,director_encoded,director_movie_count,actor_1_encoded,actor_1_movie_count,actor_2_encoded,actor_2_movie_count,actor_3_encoded,actor_3_movie_count,Rating
97,3.332204510175204,10,2016,1,0,0,0,1,1,0,0,0,0,5.873896947356664,1,6.111825912273516,8,5.873896947356664,1,6.100857761394886,5,5.5
140,8.54461378699223,14,2012,1,0,0,1,0,0,1,0,0,0,5.955715129174845,1,5.325643321046165,10,6.1284925789401825,8,5.955715129174845,1,6.4
128,3.367295829986474,72,1954,1,0,0,0,0,0,1,0,0,0,6.286633315780235,4,6.603274868014205,55,5.83440553507694,2,5.90116967462939,1,5.8
123,6.470799503782602,10,2016,0,0,0,0,1,0,0,0,1,0,5.809405535076941,2,5.912521554171958,7,5.80116967462939,1,5.80116967462939,1,4.7
122,7.81237820598861,22,2004,1,1,0,0,1,0,0,0,0,0,5.793297416994099,3,5.521729811627541,9,5.415643321046164,10,5.885605109301792,3,5.5
136,3.7376696182833684,45,1981,0,1,0,1,0,0,0,1,0,0,5.784405535076941,2,6.491721282179798,73,5.948045601101225,9,6.1741910947282195,5,6.1
140,7.247080584585756,20,2006,0,1,0,0,1,0,0,0,0,0,5.801072201743608,2,5.6738969473566625,1,5.316563957322251,27,5.265204744351664,4,3.3
151,5.497168225293202,24,2002,1,0,1,0,0,0,0,0,0,0,6.044554151307706,6,5.765462730642547,7,5.448045601101226,9,5.679624548469646,9,5.5
133,3.1780538303479458,43,1983,1,0,0,1,0,0,0,0,0,0,6.030168612995488,7,5.926072201743608,2,5.90116967462939,1,6.042738868410274,2,5.8
145,4.143134726391533,21,2005,1,0,0,0,0,0,0,0,0,0,5.900804151307705,6,5.600989724686406,3,5.687524428061552,5,5.659405535076941,2,5.1
117,8.123261319121745,14,2012,0,0,0,1,0,0,0,0,0,0,6.320857761394886,5,6.15091903006595,4,6.037533310993027,1,6.286633315780235,4,7.3
80,2.302585092994046,7,2019,1,0,0,0,0,0,0,0,0,0,6.00116967462939,1,6.009405535076941,2,6.00116967462939,1,6.00116967462939,1,6.9
102,8.736489351001554,12,2014,1,0,0,1,0,0,0,0,0,1,6.031758955455638,3,6.006270356717961,8,5.35958037770137,7,6.400402075653853,22,5.7
101,7.641084249174914,18,2008,1,0,0,0,0,1,0,0,0,0,6.159405535076941,2,6.0466242200839355,1,6.272347601494521,4,5.8677388684102745,2,7.4
158,6.9865664594064265,9,2017,1,0,0,1,0,0,0,0,0,0,5.773896947356662,1,5.773896947356662,1,5.773896947356662,1,5.773896947356662,1,4.4
104,8.661120360222881,30,1996,1,0,1,0,0,0,0,0,0,0,6.220857761394885,5,6.6328884004548545,36,6.15958037770137,7,6.028442401902117,1,7.2
87,6.530877627725885,13,2013,0,0,0,0,0,0,0,0,0,0,6.073896947356662,1,6.073896947356662,1,6.073896947356662,1,6.073896947356662,1,7.7
84,3.295836866004329,5,2021,1,0,0,0,0,0,0,0,0,0,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,6.8
87,5.568344503761097,16,2010,0,0,0,0,0,0,0,0,0,0,5.773896947356662,1,5.871345083583723,7,5.773896947356662,1,5.592738868410275,2,4.4
100,4.564348191467836,13,2013,1,0,0,0,0,0,1,0,0,0,5.937533310993026,1,5.792738868410274,2,5.937533310993026,1,5.937533310993026,1,6.2
88,4.276666119016055,11,2015,1,0,0,0,0,0,0,0,0,0,6.010260583720299,1,6.010260583720299,1,6.010260583720299,1,6.010260583720299,1,7.0
165,3.871201010907891,35,1991,0,0,1,0,0,0,0,0,0,0,5.810260583720299,1,5.480857761394886,5,5.340428880697443,20,5.670220493917176,3,4.8
150,7.01301578963963,36,1990,1,1,0,0,0,0,0,0,0,0,5.5958507819487275,11,6.603274868014205,55,6.236050965936664,7,5.759405535076941,2,5.3
131,8.417814747435958,10,2016,1,0,1,0,0,0,0,0,0,0,6.087524428061553,5,5.954191094728219,5,5.811173800747261,18,5.884514656836932,15,5.4
170,8.267448958304849,26,2000,1,1,0,0,1,0,0,0,0,0,5.777912801609484,3,5.784048134495738,8,5.185672541791862,24,5.928442401902117,1,6.1
97,2.4849066497880004,12,2014,1,0,0,0,0,0,0,0,0,0,4.923312110041968,12,5.9193514928112085,1,5.6856433210461645,10,5.9193514928112085,1,6.0
105,4.430816798843313,9,2017,0,0,0,0,1,1,0,0,1,0,5.8375333109930265,1,5.8375333109930265,1,5.8375333109930265,1,5.8375333109930265,1,5.1
116,5.886104031450156,5,2021,0,1,0,0,0,1,0,0,0,0,6.1284424019021175,1,6.1284424019021175,1,6.1284424019021175,1,6.1284424019021175,1,8.3
84,2.6390573296152584,10,2016,1,0,0,0,0,0,0,0,0,0,5.9193514928112085,1,5.9193514928112085,1,5.9193514928112085,1,5.9193514928112085,1,6.0
106,5.902633333401366,19,2007,1,0,0,0,0,0,0,0,0,0,5.946624220083936,1,5.946624220083936,1,5.946624220083936,1,5.946624220083936,1,6.3
144,7.553286605600419,19,2007,0,1,0,1,1,0,0,0,0,0,5.272347601494521,4,5.219562361627795,52,5.5941910947282185,5,5.408061887208807,4,3.4
148,4.060443010546419,73,1953,1,0,0,1,1,0,0,0,0,0,6.016374340071023,3,6.759304267203161,29,6.307340221411149,19,6.055715129174845,1,7.5
115,5.662960480135946,6,2020,0,0,0,0,1,1,0,0,0,0,5.828442401902118,1,6.008682032378715,3,5.651072201743607,2,5.917738868410274,2,5.0
164,6.715383386334681,23,2003,1,1,0,0,1,0,0,0,0,0,5.080321660523082,30,5.305643321046165,10,5.081565067663014,11,5.575804151307706,6,5.3
137,8.895903562215581,15,2011,1,1,0,0,1,0,0,0,0,0,6.394191094728218,5,6.131652075653853,22,6.000857761394886,5,5.884405535076941,2,6.5
127,8.526945482858915,10,2016,0,1,0,0,0,1,0,0,0,1,6.080857761394886,5,6.131652075653853,22,5.64603938276924,12,6.059405535076941,2,6.2
69,1.9459101490553132,13,2013,0,0,0,0,0,0,1,0,0,0,6.192078765538482,1,7.100201037826927,54,7.047450176569067,83,6.927791280160949,120,9.0
86,3.1780538303479458,19,2007,0,0,0,1,0,0,0,0,0,0,6.085605109301792,3,5.780643321046165,10,5.955715129174845,1,5.955715129174845,1,6.4
160,4.060443010546419,67,1959,1,0,0,0,0,0,0,0,0,0,6.270124626996664,13,6.618278626177521,29,6.090643321046164,10,5.8910888771868235,11,7.5
134,2.995732273553991,11,2015,0,1,0,0,0,1,0,0,1,0,5.792078765538481,1,5.322347601494521,4,5.792078765538481,1,5.792078765538481,1,4.6
112,3.970291913552122,14,2012,0,0,0,1,0,0,0,0,0,0,5.601072201743608,2,5.80116967462939,1,5.796514656836931,15,5.811203495838067,9,4.7
145,6.317164686747284,17,2009,1,0,0,0,1,0,0,0,1,0,5.307054151307705,6,5.563439497071233,17,5.5565146568369315,15,5.809405535076941,2,5.2
109,6.519147287940395,7,2019,1,0,0,1,0,0,0,0,0,0,5.8866333157802355,4,5.430994192214055,13,5.907524428061553,5,5.764806038265753,1,4.3
120,7.879669914604289,10,2016,0,0,0,1,0,0,0,0,0,0,5.544554151307706,6,6.212033323881665,16,6.036633315780235,4,5.851072201743608,2,4.9
129,2.995732273553991,10,2016,0,1,0,0,0,1,0,0,0,0,5.819351492811208,1,5.776072201743607,2,5.740857761394887,5,5.819351492811208,1,4.9
85,3.8918202981106265,8,2018,0,0,0,1,0,0,0,0,0,0,5.808682032378714,3,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,6.8
152,6.833031732786201,46,1980,1,1,0,0,1,0,0,0,0,0,6.321888086461547,18,6.128944742530841,101,5.819266660024954,27,6.2266463661271,13,6.6
145,9.5569750810205,18,2008,1,0,1,1,0,0,0,0,0,0,5.759405535076941,2,5.427417939266281,16,5.732403019132877,12,5.558869434205136,14,6.5
109,5.2574953720277815,19,2007,1,0,0,0,0,0,0,0,0,0,6.08440553507694,2,6.151072201743607,2,6.019351492811208,1,6.019351492811208,1,7.1
90,4.276666119016055,17,2009,1,0,0,1,1,0,0,0,0,0,5.628442401902117,1,5.628442401902117,1,6.1284925789401825,8,5.017381467829072,8,2.8
114,6.664409020350408,8,2018,1,0,0,1,0,0,0,0,0,0,5.734405535076941,2,4.990967175706513,55,5.846624220083935,1,5.779490458637378,4,5.2
100,5.049856007249537,10,2016,1,0,0,1,0,0,0,0,0,0,5.864806038265754,1,5.864806038265754,1,5.864806038265754,1,5.864806038265754,1,5.4
134,6.9167150203536085,12,2014,1,0,0,0,0,1,0,0,0,0,5.647143570840253,3,5.593762214030777,20,5.80116967462939,1,5.517738868410274,2,4.7
139,9.283869605264298,13,2013,1,0,1,1,0,0,0,0,0,0,6.042738868410274,2,5.432054151307706,6,6.00116967462939,1,5.8866333157802355,4,6.9
74,1.9459101490553132,6,2020,0,0,0,1,0,0,1,0,0,0,6.1284424019021175,1,6.1284424019021175,1,6.1177388684102745,2,6.1284424019021175,1,8.3
141,8.495152060539358,9,2017,0,0,0,1,0,0,0,0,0,0,6.042738868410274,2,5.432054151307706,6,5.8260722017436075,2,5.8866333157802355,4,6.5
169,6.1675164908883415,66,1960,1,0,1,0,0,0,0,1,0,0,5.978492578940183,8,6.229184115282061,11,6.463304151307705,6,6.400643321046165,10,7.2
138,4.290459441148391,21,2005,0,0,0,0,0,1,0,0,0,0,5.655715129174845,1,5.655715129174845,1,5.539451263147945,3,5.655715129174845,1,3.1
180,4.584967478670572,14,2012,1,0,0,0,0,0,0,0,0,0,5.901072201743607,2,5.985605109301791,3,5.8866333157802355,4,5.911468511692314,26,6.2
104,3.871201010907891,9,2017,1,0,0,0,0,0,0,0,0,0,6.1284424019021175,1,6.1284424019021175,1,6.1284424019021175,1,6.1284424019021175,1,8.3
148,2.8903717578961645,53,1973,1,0,0,0,0,0,1,0,0,0,6.039451263147945,3,5.570966659438921,24,6.6445146568369315,15,5.895643321046164,10,6.0
169,3.9318256327243257,60,1966,1,0,1,0,1,0,0,0,0,0,5.967738868410275,2,5.90116967462939,1,6.24603938276924,12,6.200857761394886,5,5.8
128,10.052338499268483,11,2015,0,1,0,1,1,0,0,0,0,0,6.016374340071023,3,5.528400721966557,82,5.9927388684102745,2,5.8043410161893565,16,7.1
111,2.302585092994046,19,2007,0,1,0,0,0,0,0,0,0,0,5.412902075653853,22,5.4548358785325615,3,5.810260583720299,1,5.562528186224868,3,4.8
170,9.236495329453033,25,2001,1,1,1,0,0,0,0,0,0,0,5.8092550617792735,13,5.219562361627795,52,4.709255061779273,13,5.9531351783589805,26,7.2
152,4.574710978503383,31,1995,1,1,1,0,0,0,0,0,0,0,5.616374340071022,3,4.91827862617752,29,5.484405535076941,2,5.648045601101225,9,4.6
127,6.12029741895095,20,2006,1,0,0,0,0,0,0,0,0,0,6.028442401902117,1,6.1294904586373775,4,6.028442401902117,1,6.028442401902117,1,7.2
148,5.278114659230517,27,1999,1,1,0,0,0,0,0,0,0,0,5.333946020043966,11,5.396410830261542,70,5.371391221603244,28,5.782602372175831,18,3.7
152,4.51085950651685,37,1989,1,1,0,1,0,0,0,0,0,0,5.8808577613948865,5,5.916466653732805,9,5.383762214030777,20,5.700919030065949,4,5.3
122,6.588926477533519,26,2000,1,0,0,0,0,0,0,0,0,0,5.828442401902118,1,5.884887706364384,9,6.288118693193251,31,6.400402075653853,22,5.0
145,4.356708826689592,22,2004,0,1,0,0,0,0,0,0,0,0,5.750714801162405,8,5.692078765538481,1,5.751072201743607,2,5.692078765538481,1,3.5
109,6.391917113392602,14,2012,1,0,0,1,0,0,1,0,0,0,5.651072201743607,2,5.873312110041968,12,5.5702204939171756,3,5.5320541513077055,6,5.1
120,4.672828834461906,17,2009,0,0,0,1,0,0,0,0,0,0,6.037533310993027,1,6.037533310993027,1,6.037533310993027,1,6.017738868410274,2,7.3
119,5.204006687076795,48,1978,1,0,0,0,0,0,0,0,0,0,5.977912801609484,3,6.290643321046164,10,6.184777075653853,22,6.192738868410274,2,7.1
165,4.143134726391533,22,2004,0,1,0,1,1,0,0,0,0,0,5.782987856447572,1,5.692738868410274,2,5.850804151307706,6,5.782987856447572,1,4.5
154,5.0106352940962555,55,1971,0,0,1,0,1,1,0,0,0,0,6.154835878532561,3,6.603274868014205,55,6.139451263147945,3,5.9510722017436075,2,6.5
169,5.877735781779639,31,1995,0,1,0,1,1,0,0,0,0,0,5.554835878532561,3,4.990967175706513,55,5.375536100871805,14,5.190643321046164,10,5.0
131,3.9889840465642745,33,1993,1,1,0,0,1,0,0,0,0,0,5.747143570840253,3,6.137978611715534,43,5.5562703567179605,8,5.450919030065949,4,5.1
135,7.685243607975833,15,2011,1,1,0,0,1,0,0,0,0,0,6.080857761394886,5,5.427417939266281,16,5.738304151307705,6,5.565784695424972,51,5.2
146,3.258096538021482,19,2007,1,1,0,0,1,0,0,0,0,0,5.554835878532561,3,5.579490458637379,4,5.855715129174845,1,5.884405535076941,2,5.3
148,2.1972245773362196,9,2017,1,0,0,0,0,0,0,0,0,0,5.964806038265754,1,5.39015086425912,9,5.82406664776333,3,6.113304151307705,6,6.5
140,4.499809670330265,9,2017,0,0,0,0,0,1,0,0,0,0,6.019351492811208,1,6.019351492811208,1,6.019351492811208,1,6.172937023384628,8,7.1
107,2.1972245773362196,8,2018,1,0,0,0,0,0,0,0,0,0,5.90116967462939,1,5.90116967462939,1,5.90116967462939,1,5.90116967462939,1,5.8
191,12.301923588186817,44,1982,1,0,0,0,0,0,0,0,0,0,6.10116967462939,1,6.10116967462939,1,6.10116967462939,1,6.243776172923092,4,8.0
108,5.337538079701318,15,2011,1,0,0,0,0,0,0,0,0,0,5.509405535076941,2,5.60116967462939,1,5.9675244280615525,5,5.248045601101226,9,2.5
136,7.374629015218945,19,2007,1,0,0,0,0,0,0,0,0,0,6.042738868410274,2,5.873312110041968,12,6.051072201743608,2,6.154835878532561,3,7.3
128,4.04305126783455,10,2016,1,0,0,0,0,0,0,0,0,0,5.859405535076941,2,5.859405535076941,2,5.95958037770137,7,5.7427388684102745,2,4.6
97,3.4011973816621555,10,2016,1,0,0,0,0,0,0,0,0,0,6.064806038265754,1,6.064806038265754,1,6.064806038265754,1,6.064806038265754,1,7.6
137,6.60934924316738,40,1986,0,0,1,1,0,0,1,0,0,0,6.064806038265754,1,6.3008577613948855,5,6.064806038265754,1,6.064806038265754,1,7.6
185,1.9459101490553132,18,2008,1,0,0,0,0,0,0,0,0,0,6.10116967462939,1,7.100201037826927,54,7.047450176569067,83,6.927791280160949,120,8.0
152,5.420534999272286,26,2000,1,1,0,0,1,0,0,0,0,0,5.928442401902117,1,5.333601383769235,38,6.324514656836932,15,5.934405535076941,2,6.1
128,5.932245187448011,12,2014,0,0,0,1,0,0,0,0,0,0,5.388036100871804,14,5.325643321046165,10,5.900584837314695,12,5.911468511692314,26,3.6
112,1.9459101490553132,10,2016,1,0,0,0,0,0,0,0,0,0,5.846624220083935,1,6.017738868410274,2,5.846624220083935,1,5.842738868410275,2,5.2
102,4.189654742026425,20,2006,1,1,0,0,0,0,0,0,0,0,5.80116967462939,1,6.128944742530841,101,6.244872614659345,46,5.57419109472822,5,4.7
157,2.8903717578961645,46,1980,1,0,0,0,0,0,0,0,0,0,5.8152047443516635,4,6.229837873202802,34,6.594801845025647,26,5.782602372175831,18,6.4
142,4.990432586778736,48,1978,1,1,0,0,0,0,0,0,0,0,5.816374340071023,3,6.128944742530841,101,5.837304297111666,52,5.720514656836932,15,5.4
145,2.0794415416798357,43,1983,1,0,0,0,0,0,0,0,0,0,5.750919030065949,4,5.661825912273516,8,5.63870792480587,11,5.900378424144803,24,5.7
187,6.366470447731438,38,1988,1,1,1,0,0,0,0,0,0,0,6.310788497273217,19,6.128944742530841,101,5.576869498317517,37,5.648385496561882,13,4.6
157,9.69109846411978,23,2003,1,1,0,0,1,0,0,0,0,0,6.335342018301013,13,5.396410830261542,70,5.52406664776333,3,5.505940337943332,9,7.8
110,5.6937321388027,13,2013,1,0,0,0,0,0,1,0,0,0,6.037533310993027,1,6.037533310993027,1,5.972347601494521,4,6.247524428061553,5,7.3
123,8.638702608813434,20,2006,1,1,0,0,1,0,0,0,0,0,6.090643321046164,10,5.936948473678331,12,6.193297416994099,3,5.787524428061553,5,7.1
126,3.295836866004329,42,1984,1,1,0,0,0,0,0,0,0,0,5.855715129174845,1,6.032731365321274,24,6.288118693193251,31,5.826992969522278,9,5.3
124,4.672828834461906,8,2018,1,0,0,0,0,0,0,0,0,0,5.855715129174845,1,5.901072201743607,2,5.9510722017436075,2,5.777912801609484,3,5.3
127,3.4339872044851463,54,1972,1,0,1,0,0,0,1,0,0,0,5.884048134495738,8,6.306652075653853,22,5.837304297111666,52,6.100536100871803,14,6.8
102,3.4339872044851463,21,2005,1,0,0,0,0,0,0,0,0,0,5.412902075653853,22,5.643469829567775,11,5.782987856447572,1,5.782987856447572,1,4.5
129,2.772588722239781,71,1955,1,0,0,0,0,0,0,0,0,0,6.272347601494521,4,6.194191094728219,5,6.037533310993027,1,6.139451263147945,3,7.3
142,2.5649493574615367,22,2004,0,0,0,0,0,1,0,0,0,0,5.784405535076941,2,5.9193514928112085,1,5.9193514928112085,1,6.927791280160949,120,6.0
129,4.23410650459726,54,1972,0,1,0,1,0,0,0,1,0,0,5.908682032378715,3,5.9548358785325615,3,6.184887706364384,9,6.148514656836932,15,5.8
146,9.577203242302405,21,2005,0,0,0,1,0,0,0,0,0,0,6.1977658056647,29,5.528400721966557,82,5.732403019132877,12,5.570321660523082,30,6.7
105,6.85751406254539,8,2018,1,0,0,0,0,1,0,0,0,0,5.751072201743607,2,5.682987856447571,1,5.682987856447571,1,5.682987856447571,1,3.4
153,6.694562058521095,33,1993,1,1,0,0,1,0,0,0,0,0,6.1977658056647,29,5.333601383769235,38,6.082054151307705,6,5.990643321046164,10,7.4
146,6.536691597591305,52,1974,1,0,0,0,0,0,0,0,0,0,6.1856051093017905,3,6.60055940960536,13,6.2010722017436075,2,6.192738868410274,2,8.1
90,5.988961416889864,15,2011,1,0,0,0,0,0,0,0,0,0,6.08440553507694,2,6.037533310993027,1,6.037533310993027,1,6.037533310993027,1,7.3
125,4.174387269895637,12,2014,0,0,0,0,1,0,0,0,0,0,6.010260583720299,1,6.010260583720299,1,6.010260583720299,1,6.010260583720299,1,7.0
152,3.713572066704308,58,1968,1,0,0,0,0,0,1,0,0,0,6.421369434205137,14,6.229837873202802,34,6.471382787771719,21,6.311203495838067,9,6.5
98,4.700480365792417,19,2007,1,0,0,0,0,1,0,0,0,0,5.692078765538481,1,5.692078765538481,1,5.640643321046165,10,5.6570541513077055,6,3.5
124,4.454347296253507,10,2016,0,0,0,0,0,0,1,0,0,0,6.173896947356663,1,6.126072201743607,2,6.173896947356663,1,6.20940553507694,2,8.8
131,4.07753744390572,47,1979,1,1,0,0,1,0,0,0,0,0,6.089745229318689,18,6.249591938691465,81,5.819266660024954,27,6.100584837314695,12,6.0
119,2.4849066497880004,24,2002,0,1,0,0,0,0,0,0,0,0,5.634405535076941,2,5.178820279170577,13,5.576869498317517,37,5.357054151307706,6,2.7
111,3.6109179126442243,37,1989,0,0,0,0,0,0,0,0,1,0,5.707524428061553,5,5.9815650676630145,11,5.8829878564475715,1,6.026072201743607,2,5.6
138,6.661854740545311,22,2004,1,0,0,0,0,1,0,0,0,0,5.79419109472822,5,4.900514656836932,15,5.470220493917177,3,6.200612686710633,11,4.2
151,4.04305126783455,34,1992,1,0,0,0,0,0,0,0,0,0,5.325536100871804,14,5.6366333157802355,4,5.806639201230782,7,5.6301686129954875,7,5.9
130,4.6913478822291435,51,1975,1,0,0,1,0,0,1,0,0,0,6.030168612995488,7,6.320857761394886,5,6.093776172923092,4,5.713304151307705,6,6.9
150,3.828641396489095,33,1993,1,0,0,0,0,0,0,0,0,0,6.466201509566438,34,5.4725802696012575,88,5.837304297111666,52,6.050919030065949,4,6.0
135,5.003946305945459,46,1980,1,0,0,0,0,0,0,0,0,0,5.992078765538481,1,5.992078765538481,1,6.077912801609484,3,6.322347601494521,4,6.8
147,4.852030263919617,53,1973,0,1,0,0,1,1,0,0,0,0,6.169554151307706,6,5.4725802696012575,88,6.244872614659345,46,6.367143200774937,17,5.4
150,6.814542897259958,24,2002,0,1,0,1,1,0,0,0,0,0,6.026072201743607,2,6.031758955455638,3,5.967738868410275,2,5.928442401902117,1,6.1
105,4.736198448394496,40,1986,1,0,0,0,0,0,0,0,0,0,6.532256127417016,9,6.6328884004548545,36,6.387511820029784,21,6.008690733914536,26,6.7
165,7.508787170634276,8,2018,0,1,0,0,0,1,0,0,0,0,5.8092550617792735,13,5.855715129174845,1,5.855715129174845,1,5.795201703100598,29,5.3
139,3.7612001156935624,37,1989,0,0,0,1,1,0,0,1,0,0,5.819351492811208,1,4.990967175706513,55,5.593297416994099,3,5.5700868612400996,23,4.9
167,6.077642243349034,41,1985,1,1,0,0,0,0,0,0,0,0,5.8808577613948865,5,6.514947961485934,31,5.94664870849705,16,6.087524428061553,5,6.1
186,10.961364648472154,18,2008,1,1,0,0,0,0,0,0,1,0,6.115204744351664,4,6.578877771926745,32,5.608061887208806,4,6.037533310993027,1,7.3
137,8.47595444339964,13,2013,0,0,0,1,1,1,0,0,0,0,6.114191094728219,5,5.543224754883523,25,6.022937023384626,8,5.920857761394886,5,5.8
121,5.262690188904886,48,1978,1,0,1,0,0,0,0,0,0,0,6.010260583720299,1,6.010260583720299,1,6.175643321046165,10,6.121888086461546,18,7.0
139,2.833213344056216,63,1963,1,0,0,1,0,0,0,0,0,0,6.117381467829072,8,6.0565146568369315,15,5.90116967462939,1,5.934405535076941,2,5.8
130,2.3978952727983707,28,1998,1,1,0,0,1,0,0,0,0,0,5.567738868410274,2,5.773896947356662,1,5.773896947356662,1,6.063835074785437,9,4.4
153,3.7612001156935624,41,1985,1,0,0,0,0,0,0,0,0,0,5.787515931344491,13,5.9927388684102745,2,6.062528186224868,3,5.964221200951059,12,7.1
156,4.330733340286331,42,1984,1,0,0,0,0,0,0,0,0,0,5.619152075653853,22,6.249591938691465,81,6.1718880864615455,18,5.795201703100598,29,5.5
155,5.337538079701318,38,1988,1,0,0,1,0,0,0,0,0,0,5.787515931344491,13,4.990967175706513,55,5.532256127417016,9,5.61709554736411,20,4.9
120,4.219507705176107,56,1970,1,0,0,0,0,0,1,0,0,0,6.291088877186824,11,6.60055940960536,13,6.4729370233846275,8,5.977912801609484,3,7.6
142,4.875197323201151,22,2004,1,0,0,0,0,0,1,0,0,0,5.737533310993026,1,5.737533310993026,1,5.722347601494521,4,5.737533310993026,1,4.0
155,5.8888779583328805,36,1990,1,0,0,0,0,0,0,0,0,0,5.787515931344491,13,5.644648673347989,53,5.7380361008718035,14,5.964221200951059,12,6.0
148,3.258096538021482,34,1992,0,0,0,1,0,0,1,0,0,0,5.9932974169941,3,5.638304151307706,6,5.63870792480587,11,5.795201703100598,29,5.8
158,4.189654742026425,37,1989,1,0,0,0,0,0,0,0,0,0,5.2951592456068495,8,6.491721282179798,73,5.642782443206489,9,5.350714801162405,8,5.9
157,2.6390573296152584,59,1967,1,0,0,0,0,0,0,0,0,0,5.95940553507694,2,6.450714801162405,8,6.205643321046165,10,5.4861738007472605,18,6.6
94,2.4849066497880004,39,1987,1,0,0,0,0,0,1,0,0,0,5.787515931344491,13,5.82406664776333,3,6.10055940960536,13,5.7580618872088065,4,6.6
136,3.2188758248682006,78,1948,1,0,0,0,0,0,1,0,0,0,5.89207876553848,1,5.967738868410275,2,5.95940553507694,2,6.100989724686406,3,5.7
136,3.784189633918261,38,1988,1,1,0,0,0,0,1,0,0,0,5.80116967462939,1,5.917738868410274,2,5.80116967462939,1,5.400536100871804,14,4.7
72,3.784189633918261,5,2021,1,0,0,0,0,0,0,0,0,0,6.064806038265754,1,6.064806038265754,1,6.064806038265754,1,6.927791280160949,120,7.6
154,3.9889840465642745,65,1961,1,0,0,1,0,0,1,0,0,0,6.288992142407252,7,6.306652075653853,22,6.390643321046165,10,6.288304151307706,6,7.1
141,5.2832037287379885,49,1977,1,0,1,0,0,0,0,0,0,0,6.00116967462939,1,6.561428974822752,13,6.028492578940183,8,6.0760722017436075,2,6.9
138,6.46302945692067,28,1998,0,0,0,1,0,0,0,0,0,0,5.361036596488693,41,5.644648673347989,53,5.371391221603244,28,5.582054151307705,6,4.6
108,4.276666119016055,50,1976,0,0,0,0,0,0,0,0,0,0,6.059405535076941,2,5.982987856447571,1,5.982987856447571,1,5.982987856447571,1,6.7
68,2.302585092994046,9,2017,0,0,0,0,0,0,0,0,0,0,6.082987856447573,1,7.100201037826927,54,7.047450176569067,83,6.927791280160949,120,7.8
158,8.109826276018477,30,1996,1,1,0,0,0,0,0,0,0,0,6.400559409605361,13,5.219562361627795,52,5.7380361008718035,14,5.900378424144803,24,7.4
91,4.02535169073515,18,2008,0,0,0,0,0,0,1,0,0,0,6.108061887208806,4,6.059405535076941,2,6.00116967462939,1,6.00116967462939,1,6.9
163,8.32239411311117,36,1990,1,1,0,0,1,0,0,0,0,0,6.400559409605361,13,5.219562361627795,52,6.082054151307705,6,5.74603938276924,12,7.6
127,8.509362612301048,10,2016,1,1,0,0,1,0,0,0,0,0,5.793297416994099,3,5.219562361627795,52,5.995159245606849,8,6.008690733914536,26,6.3
162,4.927253685157205,44,1982,1,1,0,1,0,0,0,0,0,0,6.0471435708402534,3,5.992078765538481,1,6.208601383769235,38,5.9317589554556385,3,6.8
144,3.332204510175204,34,1992,0,0,1,1,0,0,0,0,0,0,5.776072201743607,2,5.847524428061552,5,5.901072201743607,2,6.332403019132877,12,5.4
105,3.871201010907891,7,2019,0,0,1,0,0,0,0,0,0,0,6.228442401902117,1,6.228442401902117,1,6.228442401902117,1,6.228442401902117,1,9.4
108,7.904334842085095,6,2020,0,0,0,1,0,0,0,0,0,0,5.873896947356664,1,6.212033323881665,16,5.873896947356664,1,5.925804151307705,6,5.5
120,3.332204510175204,29,1997,1,1,0,1,0,0,0,0,0,0,5.864806038265754,1,5.792738868410274,2,5.467381467829071,8,5.383109789466076,7,5.4
118,5.420534999272286,14,2012,0,0,0,0,0,0,0,0,0,0,5.582987856447572,1,5.550919030065949,4,5.582987856447572,1,5.582987856447572,1,2.3
130,7.161622002939187,7,2019,0,0,0,0,0,1,0,0,0,0,5.080321660523082,30,5.828442401902118,1,5.828442401902118,1,5.717738868410275,2,5.0
144,8.438366410870266,6,2020,0,0,0,0,0,1,0,0,0,0,6.2772274365249,7,5.885605109301792,3,5.885605109301792,3,5.885605109301792,3,4.3
162,9.30546871706776,28,1998,1,1,0,0,1,0,0,0,0,0,5.080321660523082,30,6.578877771926745,32,5.966027075653853,22,6.177227436524899,7,7.3
123,2.1972245773362196,53,1973,1,0,0,0,0,0,1,0,0,0,5.862528186224869,3,5.570966659438921,24,6.215204744351664,4,6.100584837314695,12,6.2
124,1.791759469228055,70,1956,1,0,0,0,0,0,0,0,0,0,5.869554151307705,6,5.973896947356663,1,5.9927388684102745,2,6.036633315780235,4,6.6
162,7.02197642307216,29,1997,1,1,0,0,1,0,0,0,0,0,5.325536100871804,14,6.182602372175832,18,5.371391221603244,28,5.570321660523082,30,6.6
199,6.163314804034641,41,1985,1,1,0,0,0,0,0,0,0,0,6.071345083583723,7,5.921342085059831,89,5.576869498317517,37,6.400402075653853,22,7.2
138,3.5553480614894135,45,1981,0,0,0,0,0,1,0,0,1,0,5.593762214030777,20,5.8264024600341955,17,5.946624220083936,1,6.121888086461546,18,6.3
126,3.9512437185814275,19,2007,0,0,0,0,0,0,0,0,0,0,5.593762214030777,20,5.819351492811208,1,5.684405535076941,2,5.934405535076941,2,4.9
